merchant_id,merchant_name,category,mcc_code,country_code,interchange_fee_pct,risk_rating,onboarding_date,payout_settlement_days,is_chargeback_monitored,monthly_volume_est
M2711,Pulse Solutions,Healthcare & Wellness,8099,US,0.0194,Low,2022-03-30,2,0,2408822.74
M3069,Apex Mart,Healthcare & Wellness,8099,SG,0.019,Low,2020-07-30,1,0,1226685.76
M2282,Aero Retail,Food & Dining,5812,US,0.0212,Low,2021-12-24,2,0,2339991.44
M3155,BlueSky Tech,Food & Dining,5812,DE,0.0239,Low,2023-09-29,1,0,1196128.33
M9810,Velocity Pay,Crypto & Digital Assets,6051,US,0.0351,Extreme,2022-10-05,2,0,1963643.19
M6367,Titan Store,Grocery & Supermarket,5411,US,0.0158,Low,2021-03-13,1,0,730571.92
M1294,Apex Hub,Travel & Airlines,4511,SG,0.0271,High,2020-12-15,1,0,452811.22
M1688,Nexus Hub,E-Commerce & Marketplaces,5311,US,0.0267,Moderate,2020-07-04,2,0,1729825.46
M8249,Prime Pay,Travel & Airlines,4511,US,0.032,High,2022-09-14,1,1,2405058.27
M2530,Summit Cloud,E-Commerce & Marketplaces,5311,CA,0.0288,Moderate,2024-05-05,2,0,826393.3
M4824,Swift Tech,Electronics & Computers,5732,US,0.0229,High,2024-07-04,7,0,1243293.4
M8810,Velocity Tech,Electronics & Computers,5732,IN,0.0245,Moderate,2022-08-24,1,0,2278881.59
M4033,Pulse Solutions,Travel & Airlines,4511,FR,0.0295,Moderate,2020-05-18,7,0,1394839.87
M4527,Vertex Air,E-Commerce & Marketplaces,5311,IN,0.0212,Moderate,2020-05-20,1,0,2104008.51
M2372,Alpha Tech,Gaming & Virtual Goods,7995,DE,0.031,Low,2022-02-05,1,0,1091185.59
M2465,Cyber Mart,Healthcare & Wellness,8099,GB,0.022,Low,2022-11-27,3,0,1132109.51
M2631,Beacon Cloud,Financial Services & SaaS,5999,US,0.0295,Moderate,2020-09-28,2,0,1744969.53
M5074,Swift Logistics,Food & Dining,5812,CA,0.0173,Low,2024-09-23,1,0,1235927.48
M4573,Pulse Holdings,Electronics & Computers,5732,SG,0.0253,Moderate,2021-05-10,7,0,200978.83
M3141,Pulse Solutions,Financial Services & SaaS,5999,GB,0.03,Extreme,2023-10-02,3,1,1666224.63
M8860,Starlight Logistics,Healthcare & Wellness,8099,US,0.016,Low,2022-05-09,1,0,1811219.16
M7847,SilverLine Mart,Financial Services & SaaS,5999,CA,0.0257,Moderate,2023-12-11,3,0,751974.0
M4473,Alpha Pay,Financial Services & SaaS,5999,US,0.0259,Moderate,2020-10-23,3,0,1528382.08
M8697,Alpha Solutions,Healthcare & Wellness,8099,US,0.0163,Low,2023-06-25,1,0,390670.86
M9060,Global Retail,E-Commerce & Marketplaces,5311,CA,0.0235,Moderate,2023-02-19,1,0,1717827.71
M7396,Global Air,Grocery & Supermarket,5411,DE,0.0121,Low,2023-01-13,7,0,1749592.11
M7197,Aero Hub,Financial Services & SaaS,5999,CA,0.0275,Moderate,2023-01-29,2,0,1372934.27
M6228,Swift Logistics,Financial Services & SaaS,5999,US,0.0256,Moderate,2023-10-23,1,0,1905779.11
M2736,Quantum Direct,Electronics & Computers,5732,DE,0.0219,Moderate,2020-06-30,1,0,991242.02
M7366,Zenith Air,Electronics & Computers,5732,SG,0.0242,Extreme,2021-08-09,1,1,858941.56
M9989,Global Solutions,Food & Dining,5812,US,0.0228,Low,2021-02-04,7,0,1161477.31
M8794,Alpha Mart,E-Commerce & Marketplaces,5311,AU,0.0268,Moderate,2020-02-08,7,0,317081.22
M5149,Nexus Store,Crypto & Digital Assets,6051,IN,0.0416,Extreme,2022-04-20,7,0,155365.39
M1673,Cyber Cafe,Grocery & Supermarket,5411,FR,0.0189,Low,2024-07-26,3,0,511385.85
M1949,Alpha Store,E-Commerce & Marketplaces,5311,AU,0.0216,Moderate,2022-04-06,1,0,1345755.55
M9801,Global Holdings,E-Commerce & Marketplaces,5311,CA,0.023,Moderate,2020-02-28,7,0,2498874.41
M9857,Vanguard Direct,Healthcare & Wellness,8099,CA,0.0203,Low,2022-03-06,3,0,992747.41
M6241,Alpha Air,Grocery & Supermarket,5411,US,0.0131,Low,2024-01-29,3,0,1872623.22
M2012,Vanguard Foods,Grocery & Supermarket,5411,FR,0.013,Low,2022-03-15,2,0,2084430.55
M9431,Zenith Holdings,E-Commerce & Marketplaces,5311,SG,0.023,Moderate,2020-06-02,2,0,1083013.4
M4613,Pioneer Pay,Grocery & Supermarket,5411,GB,0.0186,Low,2021-02-09,2,0,1011644.93
M4153,BlueSky Ventures,Electronics & Computers,5732,US,0.0233,Moderate,2021-04-18,7,0,1854455.1
M7156,Starlight Logistics,Food & Dining,5812,AU,0.0185,Low,2023-11-04,2,0,2240877.4
M8168,Apex Hub,Travel & Airlines,4511,US,0.0318,High,2020-05-06,1,1,2275095.98
M1052,Summit Pay,Financial Services & SaaS,5999,US,0.0241,Moderate,2020-02-20,7,0,1383159.37
M5459,Horizon Cafe,Financial Services & SaaS,5999,CA,0.0284,Moderate,2023-06-22,2,0,1459713.06
M8405,Pulse Holdings,Travel & Airlines,4511,FR,0.0311,High,2020-05-12,2,0,1403540.01
M8932,Nexus Tech,Crypto & Digital Assets,6051,US,0.0378,Extreme,2020-07-29,1,0,1167110.84
M9559,Cyber Cloud,Gaming & Virtual Goods,7995,GB,0.0322,High,2023-10-21,2,0,1801639.53
M8946,Beacon Cafe,Financial Services & SaaS,5999,DE,0.0236,Moderate,2024-06-13,1,0,327345.32
M2981,Prime Pay,Financial Services & SaaS,5999,FR,0.0286,Moderate,2022-03-16,7,0,837496.99
M3179,Cyber Store,Electronics & Computers,5732,US,0.0214,Moderate,2021-02-25,3,0,372436.54
M6799,Cyber Holdings,Gaming & Virtual Goods,7995,DE,0.033,High,2023-09-17,1,0,1812729.59
M1063,Prime Tech,Travel & Airlines,4511,AU,0.0329,High,2021-03-14,3,1,824551.57
M3927,Horizon Air,Grocery & Supermarket,5411,DE,0.0175,Low,2023-10-17,7,0,808328.67
M9847,Nova Ventures,Healthcare & Wellness,8099,US,0.0171,Low,2022-02-14,2,0,1764444.0
M6892,BlueSky Retail,Food & Dining,5812,IN,0.0167,Low,2020-12-02,2,0,487596.43
M7296,BlueSky Store,Food & Dining,5812,GB,0.0236,Extreme,2022-02-17,1,1,1476011.02
M2719,Vertex Air,Healthcare & Wellness,8099,CA,0.0176,Low,2024-03-08,1,0,1953830.41
M7877,BlueSky Direct,Grocery & Supermarket,5411,FR,0.0162,Low,2022-04-11,1,0,365816.0
M5590,Prime Logistics,Grocery & Supermarket,5411,US,0.012,Low,2021-12-08,7,0,897666.75
M1373,Horizon Retail,Crypto & Digital Assets,6051,GB,0.0371,Extreme,2023-10-18,2,1,1999620.87
M6553,Starlight Direct,Grocery & Supermarket,5411,US,0.017,Low,2021-01-21,2,0,775084.9
M9314,Hyper Cafe,Grocery & Supermarket,5411,US,0.0176,Low,2024-04-27,1,0,1423396.62
M5163,Summit Cafe,Travel & Airlines,4511,SG,0.0263,High,2024-01-06,3,1,603128.65
M3019,Quantum Air,Gaming & Virtual Goods,7995,IN,0.0357,High,2020-02-14,2,0,1631757.27
M9699,Horizon Air,E-Commerce & Marketplaces,5311,US,0.0218,Moderate,2022-04-17,1,0,714370.71
M4442,Apex Foods,Gaming & Virtual Goods,7995,FR,0.0338,High,2023-05-29,7,1,778920.07
M2062,Swift Air,Travel & Airlines,4511,US,0.0302,High,2024-01-22,1,1,302730.82
M5439,Titan Pay,Travel & Airlines,4511,SG,0.0271,High,2022-11-03,1,0,251418.86
M2928,Aero Hub,Food & Dining,5812,US,0.0194,Low,2024-04-26,2,0,1007369.3
M3530,Cyber Tech,Electronics & Computers,5732,AU,0.0245,Moderate,2023-02-03,1,0,2353658.26
M6344,Aero Hub,Financial Services & SaaS,5999,IN,0.03,Moderate,2021-11-06,2,0,2464348.25
M7010,Prime Pay,Financial Services & SaaS,5999,IN,0.0247,Moderate,2024-03-10,2,0,1065177.97
M7619,BlueSky Air,Healthcare & Wellness,8099,FR,0.0158,Low,2022-01-08,2,0,1970518.14
M3386,Vanguard Cafe,Financial Services & SaaS,5999,US,0.0252,Moderate,2022-12-20,2,0,1266605.73
M5756,Pioneer Cloud,Financial Services & SaaS,5999,GB,0.0284,Moderate,2021-02-04,2,0,211235.77
M7068,Vanguard Hub,Crypto & Digital Assets,6051,US,0.0408,Low,2020-08-14,2,0,2113166.24
M4328,Pioneer Mart,Healthcare & Wellness,8099,IN,0.0204,Low,2021-12-28,3,0,1588645.23
M5905,Titan Air,Financial Services & SaaS,5999,US,0.0269,Moderate,2020-03-21,1,0,1629024.87
M2484,Aero Cloud,Travel & Airlines,4511,FR,0.0328,High,2023-04-14,1,0,1879574.27
M7115,Pulse Cafe,Grocery & Supermarket,5411,US,0.0138,Moderate,2024-04-12,1,0,2084637.28
M2942,Apex Hub,E-Commerce & Marketplaces,5311,US,0.0274,Moderate,2023-05-05,7,0,2360265.08
M7239,Vertex Air,Food & Dining,5812,AU,0.0216,Low,2023-08-06,3,0,1979656.73
M7320,Zenith Hub,Financial Services & SaaS,5999,AU,0.0278,Moderate,2024-06-30,1,0,1158548.69
M3481,Cyber Foods,Healthcare & Wellness,8099,US,0.0159,Low,2020-05-07,2,0,2227602.58
M7264,Vanguard Foods,Electronics & Computers,5732,GB,0.0213,Moderate,2022-05-20,7,0,55197.37
M5517,Cyber Pay,Crypto & Digital Assets,6051,US,0.04,High,2023-06-30,7,0,30496.61
M4325,Apex Cafe,Electronics & Computers,5732,IN,0.0241,Moderate,2020-10-30,2,0,191067.56
M8637,Cyber Mart,Food & Dining,5812,SG,0.0187,Low,2021-01-29,7,0,524236.97
M6630,Pulse Retail,E-Commerce & Marketplaces,5311,US,0.0264,Moderate,2021-01-20,1,0,804659.96
M6951,Hyper Direct,Healthcare & Wellness,8099,US,0.0175,Low,2020-07-03,1,0,2029770.42
M1779,Quantum Foods,Food & Dining,5812,GB,0.0168,Low,2023-10-21,3,0,528413.94
M4162,Titan Retail,Grocery & Supermarket,5411,US,0.0141,Low,2023-04-08,2,0,1592633.49
M4011,Titan Tech,Grocery & Supermarket,5411,US,0.013,Low,2024-03-17,2,0,630132.72
M5713,Pulse Pay,Electronics & Computers,5732,US,0.0236,Moderate,2020-04-24,2,0,1352278.56
M6960,BlueSky Express,E-Commerce & Marketplaces,5311,US,0.0264,Moderate,2020-04-24,1,0,1536437.02
M3575,Aero Cafe,Gaming & Virtual Goods,7995,AU,0.0309,Extreme,2023-08-17,2,0,599390.56
M2934,Cyber Air,Financial Services & SaaS,5999,US,0.0283,Moderate,2020-06-18,1,0,384393.1
M4889,Aero Retail,Financial Services & SaaS,5999,US,0.0295,Moderate,2021-05-07,7,0,68049.58
M1399,Nexus Express,Food & Dining,5812,DE,0.0226,Low,2020-06-29,1,0,1915962.98
M7906,Titan Holdings,E-Commerce & Marketplaces,5311,FR,0.0255,Moderate,2020-06-06,7,0,355758.9
M8066,Quantum Store,E-Commerce & Marketplaces,5311,US,0.0252,Moderate,2021-03-07,2,0,158683.72
M8280,Vanguard Direct,Healthcare & Wellness,8099,IN,0.0184,Low,2021-01-30,2,0,577490.79
M4978,Beacon Logistics,E-Commerce & Marketplaces,5311,IN,0.0231,Moderate,2024-03-07,1,0,1639236.6
M1617,BlueSky Pay,Financial Services & SaaS,5999,AU,0.025,Moderate,2021-11-07,2,0,120823.08
M1884,Beacon Foods,E-Commerce & Marketplaces,5311,IN,0.0216,Moderate,2022-03-14,2,0,1369524.68
M9772,Horizon Solutions,Food & Dining,5812,US,0.0179,Low,2020-01-28,2,0,1173744.45
M2791,Global Store,Travel & Airlines,4511,SG,0.0299,High,2020-03-08,3,0,1399870.36
M2575,Pioneer Pay,Grocery & Supermarket,5411,AU,0.0139,Low,2024-09-12,7,0,1955947.5
M7911,SilverLine Pay,Crypto & Digital Assets,6051,CA,0.0398,Extreme,2022-02-03,1,0,195171.85
M1175,Zenith Foods,Food & Dining,5812,US,0.0238,Low,2021-03-06,2,0,2070260.41
M5932,Pulse Foods,Crypto & Digital Assets,6051,US,0.0412,Extreme,2022-08-07,3,0,822677.71
M9591,Zenith Foods,Crypto & Digital Assets,6051,US,0.0355,Extreme,2023-12-17,3,1,1831580.86
M9118,Summit Hub,Food & Dining,5812,FR,0.018,High,2023-12-14,2,1,1787441.53
M6411,Prime Retail,Food & Dining,5812,US,0.0177,Low,2020-05-06,2,0,2084855.49
M5903,Zenith Logistics,Travel & Airlines,4511,US,0.0281,High,2020-05-13,1,1,537666.36
M8669,Hyper Tech,E-Commerce & Marketplaces,5311,CA,0.0218,Moderate,2020-04-11,2,0,2199947.22
M7653,Beacon Ventures,Electronics & Computers,5732,US,0.0228,Moderate,2021-07-09,2,0,1359187.51
M1034,Prime Tech,Financial Services & SaaS,5999,IN,0.028,Moderate,2020-06-09,2,0,1722224.09
M7973,BlueSky Holdings,Healthcare & Wellness,8099,US,0.0222,Moderate,2024-09-15,2,0,1135972.25
M4252,Titan Foods,Electronics & Computers,5732,DE,0.0192,Moderate,2021-04-18,1,0,1902271.54
M3867,Alpha Pay,Healthcare & Wellness,8099,GB,0.0193,Extreme,2020-08-03,2,1,2246735.98
M9470,Pioneer Foods,Healthcare & Wellness,8099,GB,0.0167,Low,2022-10-12,1,0,1813910.36
M3930,Vanguard Ventures,Crypto & Digital Assets,6051,GB,0.0418,Extreme,2023-11-19,1,0,940998.99
M7332,Apex Express,Grocery & Supermarket,5411,IN,0.0129,Low,2020-01-29,1,0,1590434.91
M1487,Pulse Air,Healthcare & Wellness,8099,US,0.0184,Low,2022-06-03,1,0,2405421.98
M7872,Prime Cafe,Crypto & Digital Assets,6051,CA,0.0373,Extreme,2023-11-18,2,0,1184404.13
M1619,Zenith Store,Grocery & Supermarket,5411,CA,0.0198,Low,2022-03-19,3,0,1109960.63
M7612,Velocity Pay,E-Commerce & Marketplaces,5311,AU,0.0253,Moderate,2024-04-29,1,0,769040.26
M6834,Alpha Hub,Healthcare & Wellness,8099,US,0.0212,Low,2021-06-02,2,0,777195.59
M6226,Alpha Ventures,Healthcare & Wellness,8099,GB,0.0218,Low,2021-04-28,1,0,835382.82
M2857,Zenith Ventures,Electronics & Computers,5732,IN,0.0199,Extreme,2024-06-04,2,0,619433.09
M5441,Titan Air,Gaming & Virtual Goods,7995,GB,0.0335,High,2021-10-16,1,0,128421.05
M1505,Prime Cloud,Gaming & Virtual Goods,7995,US,0.037,High,2021-12-22,1,0,901499.98
M9056,Vanguard Foods,Gaming & Virtual Goods,7995,GB,0.0339,High,2024-06-20,3,0,1070532.13
M9943,Quantum Retail,Travel & Airlines,4511,US,0.0325,High,2024-03-03,2,0,920209.6
M7707,Prime Foods,Electronics & Computers,5732,IN,0.0223,Moderate,2021-03-01,2,0,516673.12
M4734,Pioneer Tech,Grocery & Supermarket,5411,US,0.0169,Low,2021-05-04,2,0,2210352.65
M9034,Titan Store,E-Commerce & Marketplaces,5311,CA,0.0248,Moderate,2021-03-21,1,0,2213085.33
M5746,BlueSky Direct,E-Commerce & Marketplaces,5311,AU,0.0288,Moderate,2020-02-24,2,0,1367997.1
M9731,Starlight Tech,Electronics & Computers,5732,SG,0.0218,Moderate,2021-10-26,2,0,1134595.43
M1494,Titan Cafe,Crypto & Digital Assets,6051,AU,0.0369,Extreme,2020-12-24,7,0,2047247.71
M6399,BlueSky Store,Electronics & Computers,5732,US,0.0222,Moderate,2020-07-29,3,0,2066323.43
M8211,Apex Solutions,Financial Services & SaaS,5999,FR,0.0244,Moderate,2020-08-04,2,0,885069.92
M3757,Cyber Hub,Food & Dining,5812,US,0.017,Low,2021-04-09,2,0,1686583.71
M4575,Vertex Ventures,Gaming & Virtual Goods,7995,CA,0.0348,High,2022-08-15,7,0,1873704.69
M5919,Summit Holdings,Food & Dining,5812,IN,0.0199,Low,2020-06-02,2,0,1872994.49
M9753,Vanguard Logistics,Gaming & Virtual Goods,7995,US,0.0331,High,2021-03-21,2,1,817388.21
M1992,Pulse Air,Travel & Airlines,4511,FR,0.0273,High,2021-03-27,7,0,1429954.42
M1422,Titan Logistics,E-Commerce & Marketplaces,5311,CA,0.0226,Moderate,2023-12-06,7,0,167989.18
M3001,Beacon Solutions,Gaming & Virtual Goods,7995,AU,0.0327,High,2023-01-18,2,1,1066275.88
M7881,Apex Direct,Travel & Airlines,4511,US,0.0311,High,2023-03-22,1,0,1510766.34
M5711,Prime Retail,Electronics & Computers,5732,CA,0.0248,Moderate,2021-04-07,3,0,236371.38
M6503,SilverLine Hub,Grocery & Supermarket,5411,GB,0.0183,Low,2020-08-26,1,0,1454195.3
M3431,Pulse Store,E-Commerce & Marketplaces,5311,FR,0.0283,Moderate,2023-06-09,1,0,696199.76
M5391,Prime Direct,Financial Services & SaaS,5999,GB,0.0258,Moderate,2023-12-19,2,0,2075417.63
M2395,Global Foods,Grocery & Supermarket,5411,AU,0.0164,Low,2023-05-08,1,0,655707.84
M7294,Quantum Hub,Travel & Airlines,4511,FR,0.0276,Low,2021-10-07,2,0,905710.68
M3619,Vanguard Express,Electronics & Computers,5732,US,0.0225,Moderate,2020-02-25,3,0,847719.67
M8213,Cyber Air,Financial Services & SaaS,5999,US,0.0259,Moderate,2021-07-18,1,0,737903.86
M8817,Beacon Hub,Gaming & Virtual Goods,7995,US,0.0328,High,2023-04-29,2,0,864465.13
M3935,Starlight Direct,E-Commerce & Marketplaces,5311,AU,0.0217,High,2022-09-01,7,0,131623.76
M2810,BlueSky Ventures,Gaming & Virtual Goods,7995,US,0.0366,High,2021-11-10,7,0,2449586.76
M5431,Beacon Holdings,Crypto & Digital Assets,6051,FR,0.038,Extreme,2020-02-29,2,0,1377769.73
M6851,Cyber Ventures,Electronics & Computers,5732,US,0.021,Moderate,2022-09-22,7,0,2279097.44
M3159,Aero Tech,E-Commerce & Marketplaces,5311,US,0.0285,Moderate,2023-09-05,7,0,1367206.87
M5510,Starlight Cafe,E-Commerce & Marketplaces,5311,FR,0.0238,Moderate,2022-08-15,1,0,205316.15
M6812,Quantum Cloud,Grocery & Supermarket,5411,FR,0.0166,Low,2021-09-10,1,0,2358846.87
M4261,BlueSky Solutions,Grocery & Supermarket,5411,US,0.0177,Low,2021-06-12,2,0,448720.95
M2190,Horizon Foods,Electronics & Computers,5732,FR,0.0244,Moderate,2022-11-20,7,0,1323551.97
M4993,Horizon Pay,E-Commerce & Marketplaces,5311,FR,0.0217,Moderate,2021-07-20,2,0,602733.97
M3818,BlueSky Store,Food & Dining,5812,IN,0.0222,Low,2024-07-01,2,0,1978619.07
M2039,Aero Pay,Healthcare & Wellness,8099,GB,0.0227,Low,2020-11-14,7,0,1350934.3
M1178,Nova Cloud,Financial Services & SaaS,5999,US,0.0267,Moderate,2024-02-07,2,0,827805.84
M5370,Pioneer Air,Travel & Airlines,4511,US,0.0276,Low,2024-05-17,2,0,2192187.67
M3830,Swift Air,Crypto & Digital Assets,6051,SG,0.0424,Extreme,2020-10-05,3,1,2203134.28
M7307,Nova Hub,Food & Dining,5812,US,0.0199,Low,2020-10-07,1,0,140148.6
M4251,Titan Retail,Crypto & Digital Assets,6051,US,0.0364,Extreme,2024-09-23,1,1,1927343.12
M6884,Pulse Direct,Financial Services & SaaS,5999,CA,0.023,Moderate,2021-04-10,1,0,937203.8
M2584,Vertex Cloud,Electronics & Computers,5732,US,0.0257,Moderate,2021-06-08,3,0,2015874.51
M1296,Quantum Solutions,Healthcare & Wellness,8099,FR,0.0222,Low,2022-12-02,1,0,2441711.75
M3765,Vertex Mart,Grocery & Supermarket,5411,SG,0.0186,Low,2022-10-07,1,0,2481803.77
M3610,Global Holdings,E-Commerce & Marketplaces,5311,US,0.0243,Moderate,2021-05-12,1,0,849313.03
M4716,Starlight Express,Crypto & Digital Assets,6051,IN,0.0423,Extreme,2021-06-06,1,0,312893.26
M6337,Aero Solutions,Crypto & Digital Assets,6051,CA,0.0356,Moderate,2024-08-01,1,0,785532.13
M6895,Starlight Store,Crypto & Digital Assets,6051,AU,0.0429,Low,2023-03-19,2,0,1430070.36
M9225,Nexus Cafe,Electronics & Computers,5732,US,0.0243,Moderate,2021-02-16,2,0,1323595.97
M4213,Apex Pay,Travel & Airlines,4511,US,0.0269,High,2021-05-20,7,0,2358506.54
M3934,Pulse Ventures,Healthcare & Wellness,8099,DE,0.0184,Low,2020-02-24,1,0,932756.84
M3315,Quantum Cloud,Healthcare & Wellness,8099,CA,0.0213,Low,2020-03-23,1,0,2314160.92
M5199,Quantum Solutions,E-Commerce & Marketplaces,5311,US,0.0222,Moderate,2023-03-20,3,0,2272274.71
M6115,Prime Pay,Travel & Airlines,4511,DE,0.0259,High,2021-05-13,7,1,736990.85
M9913,Quantum Solutions,Food & Dining,5812,CA,0.0197,Low,2020-12-22,3,0,1573807.86
M5977,Starlight Express,Financial Services & SaaS,5999,FR,0.026,High,2021-04-09,2,0,573743.23
M2636,Titan Logistics,Travel & Airlines,4511,IN,0.0298,High,2022-10-04,2,0,1847705.79
M4330,Quantum Tech,Crypto & Digital Assets,6051,SG,0.042,Extreme,2020-11-11,2,0,1911734.77
M1455,Zenith Solutions,Grocery & Supermarket,5411,IN,0.019,Low,2023-04-21,3,0,667162.97
M4718,Zenith Mart,Gaming & Virtual Goods,7995,AU,0.036,High,2020-09-16,2,0,1441718.66
M2510,Quantum Express,E-Commerce & Marketplaces,5311,AU,0.0239,Moderate,2023-11-22,2,0,1796780.53
M9577,Apex Air,Grocery & Supermarket,5411,US,0.0156,Low,2024-09-17,2,0,1950076.81
M1632,Nova Solutions,Healthcare & Wellness,8099,CA,0.0213,Low,2024-01-24,1,0,1536323.07
M7082,SilverLine Tech,Food & Dining,5812,SG,0.0171,Moderate,2022-05-13,1,0,1141431.74
M6244,Vertex Cloud,Grocery & Supermarket,5411,US,0.0137,Low,2021-02-21,1,0,314118.61
M6954,Nexus Solutions,Crypto & Digital Assets,6051,CA,0.0355,Extreme,2020-07-15,1,0,2487654.59
M3282,Alpha Direct,Food & Dining,5812,US,0.02,Low,2023-08-31,3,0,1746404.48
M9929,Zenith Store,Grocery & Supermarket,5411,US,0.0144,Low,2021-02-23,2,0,2077564.2
M7740,Vertex Ventures,Grocery & Supermarket,5411,GB,0.0176,Low,2020-05-15,3,0,542662.45
M1112,Hyper Pay,Crypto & Digital Assets,6051,US,0.0352,Extreme,2021-06-03,1,1,796343.33
M2991,Titan Mart,Grocery & Supermarket,5411,US,0.0147,Low,2020-08-24,1,0,1373614.95
M1639,Prime Holdings,Financial Services & SaaS,5999,AU,0.0262,Moderate,2022-08-05,1,0,1999922.8
M2343,Alpha Hub,Crypto & Digital Assets,6051,IN,0.0369,Extreme,2020-07-18,1,0,1641308.7
M3407,Vertex Store,Travel & Airlines,4511,US,0.0265,High,2022-07-09,2,1,1896938.41
M4650,Vanguard Ventures,Travel & Airlines,4511,CA,0.026,High,2020-02-14,1,0,906385.61
M3222,Beacon Foods,Financial Services & SaaS,5999,DE,0.0249,Moderate,2021-11-08,1,0,123225.82
M2326,Cyber Cloud,Financial Services & SaaS,5999,US,0.0283,Moderate,2020-02-07,1,0,1475959.6
M3409,Nexus Cafe,Financial Services & SaaS,5999,US,0.024,Moderate,2023-03-16,7,0,2052487.54
M9451,Global Foods,Healthcare & Wellness,8099,DE,0.0217,Low,2023-05-02,7,0,389181.23
M2693,Summit Ventures,Healthcare & Wellness,8099,AU,0.0179,Moderate,2024-03-03,2,0,115084.07
M3893,Hyper Store,Travel & Airlines,4511,GB,0.0274,High,2023-04-28,2,0,697908.43
M8694,Aero Cloud,Gaming & Virtual Goods,7995,DE,0.033,High,2021-07-13,2,0,898289.34
M6653,Titan Mart,Gaming & Virtual Goods,7995,US,0.0352,High,2023-08-31,1,0,35712.13
M7788,BlueSky Cloud,Gaming & Virtual Goods,7995,GB,0.0345,High,2022-12-04,2,0,258381.08
M6027,Global Store,Financial Services & SaaS,5999,US,0.0299,Moderate,2023-10-24,3,0,452297.58
M3082,Global Foods,Financial Services & SaaS,5999,US,0.0226,Moderate,2021-02-18,2,0,244692.8
M1923,Prime Solutions,Crypto & Digital Assets,6051,CA,0.0416,Low,2023-11-09,1,0,485789.19
M9593,Zenith Retail,Healthcare & Wellness,8099,SG,0.0194,Low,2024-01-27,7,0,180911.19
M9765,Alpha Solutions,Travel & Airlines,4511,SG,0.0277,Moderate,2024-05-24,7,0,1303709.7
M1129,Horizon Pay,Food & Dining,5812,AU,0.0182,Low,2020-06-04,2,0,293175.86
M1890,Velocity Tech,Travel & Airlines,4511,AU,0.0326,High,2023-12-31,3,1,185239.37
M6580,Nexus Mart,Gaming & Virtual Goods,7995,IN,0.0313,High,2020-02-26,2,0,1393208.29
M6862,Zenith Cloud,Crypto & Digital Assets,6051,SG,0.0384,Extreme,2021-09-14,3,0,89805.44
M5682,Swift Express,Electronics & Computers,5732,DE,0.0218,Moderate,2023-06-21,1,0,518245.21
M8350,Quantum Express,Travel & Airlines,4511,FR,0.0264,High,2024-06-10,7,1,1884880.51
M6948,Aero Logistics,Financial Services & SaaS,5999,CA,0.0239,Moderate,2021-06-20,2,0,1174657.14
M4136,Alpha Cloud,Electronics & Computers,5732,IN,0.0259,Moderate,2020-10-02,7,0,134849.25
M6415,Zenith Tech,Electronics & Computers,5732,DE,0.0248,Moderate,2022-03-15,2,0,1785567.91
M2044,Pulse Solutions,Electronics & Computers,5732,US,0.0215,Low,2024-09-14,2,0,1244371.53
M7677,Summit Retail,Grocery & Supermarket,5411,FR,0.0182,Low,2024-05-03,2,0,1078156.18
M1611,Hyper Hub,Electronics & Computers,5732,SG,0.0223,Moderate,2021-09-24,1,0,1891016.49
M7224,Alpha Foods,Financial Services & SaaS,5999,IN,0.0245,Moderate,2024-02-02,2,0,869198.43
M9573,Prime Logistics,Crypto & Digital Assets,6051,DE,0.0351,Extreme,2023-09-03,2,1,632330.43
M8595,Velocity Foods,Grocery & Supermarket,5411,IN,0.0127,Low,2020-09-24,3,0,1009756.75
M4603,Vertex Store,Food & Dining,5812,GB,0.0205,Low,2022-02-28,7,0,444818.66
M8450,Vanguard Holdings,Gaming & Virtual Goods,7995,IN,0.035,High,2021-04-16,2,1,1089216.58
M9590,SilverLine Cafe,Electronics & Computers,5732,AU,0.0233,Moderate,2022-07-31,1,0,1350447.14
M7216,Global Solutions,Healthcare & Wellness,8099,US,0.0203,Low,2021-01-06,1,0,472248.6
M9263,Swift Foods,Food & Dining,5812,AU,0.0235,Low,2024-08-09,2,0,2477989.22
M3340,Summit Air,Grocery & Supermarket,5411,CA,0.0123,Low,2022-12-13,7,0,793050.9
M3428,Vanguard Logistics,Travel & Airlines,4511,AU,0.0275,High,2023-12-03,2,1,267525.84
M5528,Apex Direct,Crypto & Digital Assets,6051,AU,0.0429,Extreme,2022-01-10,2,0,1623405.76
M9501,Quantum Holdings,Gaming & Virtual Goods,7995,GB,0.0325,Moderate,2021-03-10,2,0,185835.56
M8711,Hyper Direct,Financial Services & SaaS,5999,GB,0.0234,Moderate,2023-12-06,2,0,401752.73
M8502,SilverLine Air,Grocery & Supermarket,5411,DE,0.0144,Low,2022-05-01,2,0,130918.71
M8233,Starlight Holdings,Gaming & Virtual Goods,7995,FR,0.0311,High,2020-06-07,2,0,414957.79
M3014,Vertex Foods,Grocery & Supermarket,5411,GB,0.0175,Low,2023-07-31,1,0,1709228.46
M9135,Cyber Pay,Electronics & Computers,5732,CA,0.0263,Extreme,2024-01-06,7,0,1487168.99
M6042,Pulse Logistics,Food & Dining,5812,SG,0.0196,Low,2021-02-05,2,0,1581383.12
M9212,Nova Air,Healthcare & Wellness,8099,US,0.0156,Low,2021-11-26,3,0,2077877.45
