dispute_id,transaction_id,customer_id,merchant_id,dispute_date,dispute_reason,disputed_amount,dispute_status,evidence_submitted,chargeback_fee_usd,resolution_date,liability_assigned
DSP202895,TX106073,C22156,M3504,2025-04-03,Credit Not Processed,1035.23,Under Review,1,35.0,,Pending
DSP202896,TX113150,C26483,M1920,2025-05-16,Item Not Received,1063.94,Under Review,0,50.0,,Pending
DSP202897,TX103867,C23173,M5655,2026-06-10,Credit Not Processed,1302.0,Arbitration,1,50.0,2026-07-07,Payment Processor
DSP202898,TX114520,C22363,M2293,2025-08-08,Item Not Received,397.63,Under Review,0,15.0,,Pending
DSP202899,TX114203,C87832,M1920,2025-08-25,Fraudulent Transaction,624.15,Pending Evidence,0,50.0,,Pending
DSP202900,TX264996,C31579,M5193,2025-02-28,Duplicate Processing,88.49,Won - Customer,1,20.0,2025-04-20,Merchant
DSP202901,TX103969,C90623,M8032,2025-12-24,Fraudulent Transaction,1177.36,Arbitration,1,50.0,2026-01-01,Payment Processor
DSP202902,TX261876,C93705,M5539,2025-11-11,Subscription Cancelled,999.99,Won - Customer,1,25.0,2025-12-03,Merchant
DSP202903,TX110887,C94607,M2213,2025-08-08,Fraudulent Transaction,1818.72,Chargeback Reversed,0,50.0,2025-09-01,Payment Processor
DSP202904,TX107726,C21970,M1627,2025-01-19,Credit Not Processed,1840.22,Won - Merchant,1,50.0,2025-02-08,Cardholder
DSP202905,TX275361,C66306,M5803,2025-03-13,Subscription Cancelled,1144.46,Chargeback Reversed,0,25.0,2025-04-28,Merchant
DSP202906,TX108460,C38010,M1627,2025-09-28,Product Defective / Unacceptable,1180.97,Arbitration,1,25.0,2025-11-25,Payment Processor
DSP202907,TX102785,C52753,M7062,2025-05-30,Friendly Fraud / Unrecognized,829.38,Pending Evidence,0,35.0,,Pending
DSP202908,TX106964,C96951,M6083,2025-08-10,Subscription Cancelled,256.53,Arbitration,1,25.0,2025-09-22,Issuing Bank
DSP202909,TX114791,C37152,M9482,2026-01-15,Subscription Cancelled,1780.38,Under Review,1,35.0,,Pending
DSP202910,TX113302,C50492,M4268,2026-05-14,Credit Not Processed,360.22,Pending Evidence,1,50.0,,Pending
DSP202911,TX112226,C95813,M6060,2025-08-09,Subscription Cancelled,100.0,Under Review,1,35.0,,Pending
DSP202912,TX110131,C36365,M9331,2025-08-04,Fraudulent Transaction,816.75,Under Review,0,35.0,,Pending
DSP202913,TX100026,C71261,M8205,2026-01-01,Friendly Fraud / Unrecognized,1147.89,Won - Customer,1,15.0,2026-01-14,Merchant
DSP202914,TX110371,C49139,M6072,2025-06-29,Duplicate Processing,800.82,Pending Evidence,0,35.0,,Pending
DSP202915,TX113639,C52823,M9196,2026-05-08,Fraudulent Transaction,770.25,Arbitration,1,25.0,2026-05-30,Payment Processor
DSP202916,TX103145,C38221,M6928,2026-04-30,Subscription Cancelled,654.93,Won - Merchant,1,35.0,2026-06-11,Cardholder
DSP202917,TX105550,C95461,M7797,2025-11-24,Credit Not Processed,1326.08,Chargeback Reversed,1,15.0,2025-12-12,Merchant
DSP202918,TX111449,C87812,M2680,2026-02-19,Friendly Fraud / Unrecognized,1506.75,Arbitration,1,25.0,2026-03-09,Merchant
DSP202919,TX238215,C19069,M6629,2026-02-10,Item Not Received,1459.87,Won - Merchant,1,20.0,2026-03-08,Cardholder
DSP202920,TX104487,C49446,M6517,2025-03-01,Product Defective / Unacceptable,869.9,Pending Evidence,1,35.0,,Pending
DSP202921,TX105691,C76768,M8684,2025-02-21,Fraudulent Transaction,1351.54,Pending Evidence,1,25.0,,Pending
DSP202922,TX100932,C84607,M5096,2025-12-09,Credit Not Processed,1318.91,Won - Customer,1,20.0,2026-01-24,Merchant
DSP202923,TX101843,C93507,M6372,2025-04-18,Duplicate Processing,877.33,Under Review,1,25.0,,Pending
DSP202924,TX108957,C23947,M5128,2025-07-30,Duplicate Processing,1141.31,Arbitration,1,20.0,2025-09-24,Merchant
DSP202925,TX113504,C40433,M4918,2025-12-11,Subscription Cancelled,744.87,Under Review,0,25.0,,Pending
DSP202926,TX104971,C44671,M3463,2025-06-27,Item Not Received,614.46,Pending Evidence,0,25.0,,Pending
DSP202927,TX107615,C69048,M3878,2025-04-27,Product Defective / Unacceptable,1373.88,Pending Evidence,1,50.0,,Pending
DSP202928,TX108847,C79588,M3621,2025-08-07,Subscription Cancelled,856.34,Arbitration,1,20.0,2025-08-16,Merchant
DSP202929,TX107465,C96673,M3549,2025-12-07,Subscription Cancelled,1176.49,Chargeback Reversed,1,20.0,2025-12-20,Merchant
DSP202930,TX104899,C93886,M2479,2025-06-28,Subscription Cancelled,1518.16,Pending Evidence,1,15.0,,Pending
DSP202931,TX101555,C22704,M6562,2025-04-17,Fraudulent Transaction,349.47,Won - Customer,1,25.0,2025-05-01,Merchant
DSP202932,TX100018,C66626,M4084,2026-01-07,Fraudulent Transaction,1869.3,Chargeback Reversed,0,25.0,2026-02-08,Issuing Bank
DSP202933,TX102341,C71644,M3352,2026-03-03,Friendly Fraud / Unrecognized,1284.45,Chargeback Reversed,0,15.0,2026-04-28,Cardholder
DSP202934,TX275695,C17010,M3409,2026-01-14,Credit Not Processed,252.12,Won - Merchant,1,50.0,2026-02-06,Issuing Bank
DSP202935,TX107491,C67954,M7326,2026-02-17,Fraudulent Transaction,1980.91,Pending Evidence,1,20.0,,Pending
DSP202936,TX109541,C80776,M9584,2025-10-29,Fraudulent Transaction,1303.86,Pending Evidence,1,25.0,,Pending
DSP202937,TX114477,C52992,M3956,2026-06-05,Product Defective / Unacceptable,1032.91,Pending Evidence,1,50.0,,Pending
DSP202938,TX108037,C15273,M1618,2025-07-13,Friendly Fraud / Unrecognized,18.71,Arbitration,1,25.0,2025-08-06,Merchant
DSP202939,TX100518,C28449,M1424,2025-08-09,Subscription Cancelled,1737.38,Chargeback Reversed,1,15.0,2025-10-06,Payment Processor
DSP202940,TX104784,C92240,M6731,2026-02-20,Item Not Received,1492.22,Won - Merchant,1,35.0,2026-03-29,Cardholder
DSP202941,TX112507,C14278,M3815,2025-06-29,Product Defective / Unacceptable,819.15,Under Review,1,50.0,,Pending
DSP202942,TX105321,C57942,M3730,2026-02-07,Subscription Cancelled,307.51,Won - Merchant,1,35.0,2026-03-21,Cardholder
DSP202943,TX109171,C95990,M3513,2025-12-14,Credit Not Processed,174.35,Chargeback Reversed,1,35.0,2026-01-24,Merchant
DSP202944,TX106600,C42530,M3527,2026-03-21,Subscription Cancelled,942.36,Won - Customer,1,20.0,2026-05-18,Merchant
DSP202945,TX109022,C62488,M4630,2025-06-29,Item Not Received,338.26,Pending Evidence,1,25.0,,Pending
DSP202946,TX111906,C28894,M2548,2025-05-28,Friendly Fraud / Unrecognized,311.61,Under Review,1,35.0,,Pending
DSP202947,TX100153,C21164,M4705,2025-10-30,Fraudulent Transaction,534.35,Won - Merchant,1,15.0,2025-11-16,Cardholder
DSP202948,TX100870,C78021,M3754,2025-12-27,Subscription Cancelled,1254.94,Pending Evidence,1,20.0,,Pending
DSP202949,TX109016,C29410,M6372,2026-03-09,Credit Not Processed,381.63,Pending Evidence,0,20.0,,Pending
DSP202950,TX232561,C62383,M9673,2026-04-15,Credit Not Processed,955.74,Won - Customer,1,35.0,2026-05-29,Merchant
DSP202951,TX106968,C42411,M7947,2026-01-12,Product Defective / Unacceptable,1558.43,Under Review,0,50.0,,Pending
DSP202952,TX108632,C70931,M1616,2025-08-29,Credit Not Processed,495.64,Chargeback Reversed,1,25.0,2025-09-19,Merchant
DSP202953,TX109907,C60432,M3955,2026-04-29,Duplicate Processing,186.61,Chargeback Reversed,1,15.0,2026-05-15,Merchant
DSP202954,TX111916,C46666,M3131,2025-04-25,Item Not Received,487.04,Pending Evidence,1,35.0,,Pending
DSP202955,TX103633,C10221,M8172,2026-03-14,Credit Not Processed,1369.59,Chargeback Reversed,1,50.0,2026-05-12,Cardholder
DSP202956,TX103400,C26334,M8368,2025-10-08,Item Not Received,178.49,Won - Merchant,1,25.0,2025-11-28,Cardholder
DSP202957,TX102420,C19807,M7636,2025-05-03,Credit Not Processed,100.0,Pending Evidence,1,15.0,,Pending
DSP202958,TX289262,C76240,M5365,2026-01-22,Duplicate Processing,1439.6,Arbitration,1,15.0,2026-02-17,Payment Processor
DSP202959,TX112951,C97404,M7333,2025-02-18,Product Defective / Unacceptable,1927.13,Won - Merchant,1,20.0,2025-03-13,Cardholder
DSP202960,TX105334,C94896,M5670,2026-03-12,Fraudulent Transaction,1830.6,Pending Evidence,1,35.0,,Pending
DSP202961,TX114007,C21003,M5477,2026-01-11,Product Defective / Unacceptable,8.63,Chargeback Reversed,0,35.0,2026-01-22,Issuing Bank
DSP202962,TX109391,C38893,M7524,2025-11-05,Subscription Cancelled,1633.87,Won - Merchant,1,15.0,2025-12-20,Cardholder
DSP202963,TX114334,C37152,M8498,2026-04-07,Item Not Received,718.13,Arbitration,1,35.0,2026-05-02,Issuing Bank
DSP202964,TX108398,C81066,M5477,2026-05-28,Duplicate Processing,100.0,Under Review,1,35.0,,Pending
DSP202965,TX106801,C23396,M8371,2026-01-31,Friendly Fraud / Unrecognized,725.92,Under Review,0,20.0,,Pending
DSP202966,TX245503,C79249,M4866,2025-10-16,Item Not Received,1017.37,Under Review,0,35.0,,Pending
DSP202967,TX112593,C86569,M8179,2025-07-05,Friendly Fraud / Unrecognized,585.74,Won - Customer,1,35.0,2025-08-19,Merchant
DSP202968,TX114149,C12560,M1627,2025-07-01,Item Not Received,1151.36,Won - Customer,1,50.0,2025-08-02,Payment Processor
DSP202969,TX104614,C73654,M9452,2026-04-08,Fraudulent Transaction,682.07,Pending Evidence,0,25.0,,Pending
DSP202970,TX101366,C78937,M8368,2025-07-29,Fraudulent Transaction,1155.57,Chargeback Reversed,1,25.0,2025-08-28,Merchant
DSP202971,TX215516,C81155,M6902,2025-01-16,Duplicate Processing,157.41,Won - Merchant,1,20.0,2025-03-11,Cardholder
DSP202972,TX105899,C76542,M3209,2025-04-03,Fraudulent Transaction,421.69,Won - Merchant,1,20.0,2025-04-29,Cardholder
DSP202973,TX108268,C36130,M5655,2026-05-05,Fraudulent Transaction,253.6,Pending Evidence,0,25.0,,Pending
DSP202974,TX106407,C64948,M5475,2025-04-06,Fraudulent Transaction,1802.08,Pending Evidence,0,15.0,,Pending
DSP202975,TX110378,C99016,M7560,2026-01-06,Friendly Fraud / Unrecognized,1595.59,Won - Customer,1,50.0,2026-01-29,Merchant
DSP202976,TX104667,C65176,M7116,2026-02-27,Duplicate Processing,271.11,Won - Merchant,1,35.0,2026-04-20,Cardholder
DSP202977,TX100073,C12552,M9624,2026-02-07,Subscription Cancelled,239.19,Pending Evidence,0,15.0,,Pending
DSP202978,TX101054,C50492,M5670,2025-02-16,Friendly Fraud / Unrecognized,713.38,Pending Evidence,1,50.0,,Pending
DSP202979,TX102262,C89276,M7937,2025-10-09,Credit Not Processed,844.78,Won - Merchant,1,25.0,2025-11-07,Cardholder
DSP202980,TX105547,C73483,M8601,2025-03-15,Credit Not Processed,560.91,Won - Customer,1,35.0,2025-05-12,Merchant
DSP202981,TX105685,C67654,M2479,2026-03-10,Item Not Received,530.76,Under Review,1,20.0,,Pending
DSP202982,TX100700,C20527,M8277,2025-09-01,Item Not Received,727.78,Won - Customer,1,20.0,2025-09-19,Merchant
DSP202983,TX279764,C63181,M4873,2025-09-26,Product Defective / Unacceptable,1082.32,Under Review,0,35.0,,Pending
DSP202984,TX109424,C47700,M5703,2025-08-15,Duplicate Processing,1011.41,Won - Merchant,1,20.0,2025-09-04,Cardholder
DSP202985,TX105345,C99928,M8900,2026-03-24,Duplicate Processing,100.0,Won - Customer,1,15.0,2026-04-08,Merchant
DSP202986,TX114120,C42816,M8565,2025-10-19,Fraudulent Transaction,1979.22,Won - Merchant,1,25.0,2025-11-17,Issuing Bank
DSP202987,TX102996,C87812,M4862,2025-06-19,Credit Not Processed,808.71,Under Review,1,15.0,,Pending
DSP202988,TX111887,C47512,M8311,2025-11-02,Duplicate Processing,107.21,Arbitration,1,35.0,2025-11-26,Issuing Bank
DSP202989,TX104207,C60940,M6543,2025-04-01,Fraudulent Transaction,19.62,Won - Customer,1,50.0,2025-04-12,Merchant
DSP202990,TX112737,C75107,M5700,2025-11-03,Fraudulent Transaction,1421.69,Chargeback Reversed,0,35.0,2025-12-28,Cardholder
DSP202991,TX106203,C37152,M3471,2026-05-19,Item Not Received,506.63,Chargeback Reversed,1,25.0,2026-06-05,Issuing Bank
DSP202992,TX107295,C38534,M8030,2025-10-25,Item Not Received,75.69,Won - Customer,1,15.0,2025-12-14,Merchant
DSP202993,TX102491,C42914,M8368,2026-02-20,Product Defective / Unacceptable,1188.36,Arbitration,1,20.0,2026-04-17,Issuing Bank
DSP202994,TX108713,C72296,M9239,2025-04-12,Product Defective / Unacceptable,521.59,Won - Customer,1,25.0,2025-05-21,Merchant
DSP202995,TX101929,C62581,M9410,2025-12-17,Fraudulent Transaction,1533.75,Pending Evidence,0,35.0,,Pending
DSP202996,TX100598,C89840,M7095,2025-11-11,Subscription Cancelled,1367.33,Pending Evidence,1,35.0,,Pending
DSP202997,TX103604,C40784,M4268,2026-03-23,Subscription Cancelled,579.5,Chargeback Reversed,1,35.0,2026-04-21,Cardholder
DSP202998,TX107410,C47777,M7955,2025-09-24,Duplicate Processing,1421.07,Pending Evidence,0,35.0,,Pending
DSP202999,TX100606,C72021,M3754,2025-06-21,Fraudulent Transaction,171.76,Won - Customer,1,20.0,2025-08-15,Payment Processor
DSP203000,TX100262,C10851,M5288,2026-05-09,Duplicate Processing,523.06,Won - Customer,1,15.0,2026-06-07,Merchant
DSP203001,TX111732,C87236,M4509,2025-07-10,Product Defective / Unacceptable,521.73,Chargeback Reversed,1,20.0,2025-09-02,Cardholder
DSP203002,TX106243,C11267,M2264,2025-02-22,Credit Not Processed,1398.51,Chargeback Reversed,0,15.0,2025-04-05,Issuing Bank
DSP203003,TX103335,C80539,M7947,2026-02-09,Credit Not Processed,971.96,Arbitration,1,25.0,2026-03-22,Payment Processor
DSP203004,TX106888,C38534,M8205,2025-05-01,Credit Not Processed,110.34,Won - Merchant,1,15.0,2025-06-15,Cardholder
DSP203005,TX242852,C70032,M7029,2026-01-29,Credit Not Processed,607.49,Under Review,1,25.0,,Pending
DSP203006,TX250378,C35018,M1084,2025-03-18,Duplicate Processing,379.51,Won - Customer,1,20.0,2025-04-06,Merchant
DSP203007,TX282566,C51858,M6902,2025-06-23,Product Defective / Unacceptable,1203.04,Pending Evidence,1,15.0,,Pending
DSP203008,TX105102,C44671,M2821,2025-04-30,Duplicate Processing,300.49,Won - Merchant,1,50.0,2025-06-04,Cardholder
DSP203009,TX110389,C69429,M3730,2025-11-15,Duplicate Processing,1998.04,Chargeback Reversed,1,50.0,2025-12-21,Payment Processor
DSP203010,TX110135,C69598,M6021,2025-07-29,Product Defective / Unacceptable,562.4,Pending Evidence,1,50.0,,Pending
DSP203011,TX109978,C84177,M5938,2025-09-30,Credit Not Processed,797.28,Won - Customer,1,50.0,2025-11-09,Merchant
DSP203012,TX215673,C59196,M6727,2025-10-11,Friendly Fraud / Unrecognized,233.95,Pending Evidence,0,15.0,,Pending
DSP203013,TX102355,C54057,M7560,2026-04-11,Product Defective / Unacceptable,214.43,Under Review,1,50.0,,Pending
DSP203014,TX109931,C67422,M3712,2025-08-09,Product Defective / Unacceptable,151.36,Won - Customer,1,20.0,2025-10-03,Merchant
DSP203015,TX111540,C26828,M7937,2025-09-07,Duplicate Processing,222.69,Won - Customer,1,35.0,2025-09-28,Merchant
DSP203016,TX100552,C28958,M2402,2025-08-03,Duplicate Processing,1216.71,Pending Evidence,0,35.0,,Pending
DSP203017,TX101537,C80539,M7142,2025-05-15,Item Not Received,1235.78,Won - Merchant,1,15.0,2025-06-30,Cardholder
DSP203018,TX106793,C50319,M3471,2025-05-28,Duplicate Processing,673.73,Arbitration,1,15.0,2025-07-06,Payment Processor
DSP203019,TX109229,C18968,M2657,2025-08-14,Subscription Cancelled,100.0,Pending Evidence,1,50.0,,Pending
DSP203020,TX113864,C36680,M2443,2026-01-16,Product Defective / Unacceptable,274.15,Arbitration,1,20.0,2026-02-23,Payment Processor
DSP203021,TX219302,C51514,M2079,2026-01-18,Credit Not Processed,900.39,Arbitration,1,15.0,2026-03-18,Payment Processor
DSP203022,TX101618,C72493,M8055,2025-07-09,Duplicate Processing,1723.84,Pending Evidence,1,35.0,,Pending
DSP203023,TX109991,C94012,M1307,2025-09-13,Item Not Received,1641.68,Won - Customer,1,35.0,2025-09-25,Merchant
DSP203024,TX102963,C79541,M5938,2026-04-02,Friendly Fraud / Unrecognized,688.44,Arbitration,1,20.0,2026-06-01,Payment Processor
DSP203025,TX107111,C68008,M1298,2025-01-30,Fraudulent Transaction,855.97,Pending Evidence,1,35.0,,Pending
DSP203026,TX100100,C29410,M3953,2026-01-04,Item Not Received,533.69,Under Review,1,20.0,,Pending
DSP203027,TX108801,C94896,M6585,2026-02-08,Fraudulent Transaction,550.74,Under Review,1,35.0,,Pending
DSP203028,TX107715,C51180,M5655,2026-04-12,Duplicate Processing,1487.01,Under Review,0,25.0,,Pending
DSP203029,TX111839,C91416,M1726,2025-10-13,Subscription Cancelled,280.88,Won - Merchant,1,15.0,2025-10-27,Cardholder
DSP203030,TX113556,C83772,M9394,2025-12-18,Fraudulent Transaction,1970.09,Chargeback Reversed,1,20.0,2025-12-26,Cardholder
DSP203031,TX234925,C23890,M3657,2026-01-28,Item Not Received,1193.61,Won - Merchant,1,15.0,2026-03-17,Issuing Bank
DSP203032,TX100213,C73372,M8147,2025-09-06,Fraudulent Transaction,1918.5,Won - Merchant,1,50.0,2025-09-28,Cardholder
DSP203033,TX105815,C47353,M5807,2025-04-01,Duplicate Processing,696.05,Won - Merchant,1,15.0,2025-04-27,Issuing Bank
DSP203034,TX100104,C66498,M2882,2025-07-29,Fraudulent Transaction,106.02,Pending Evidence,1,20.0,,Pending
DSP203035,TX100731,C40539,M3419,2025-11-01,Product Defective / Unacceptable,1232.13,Won - Merchant,1,25.0,2025-12-23,Cardholder
DSP203036,TX105147,C56955,M8147,2025-10-30,Fraudulent Transaction,1804.85,Won - Customer,1,35.0,2025-11-21,Merchant
DSP203037,TX114654,C11947,M5843,2026-03-04,Item Not Received,856.73,Pending Evidence,1,35.0,,Pending
DSP203038,TX100486,C47072,M6962,2025-03-15,Duplicate Processing,196.8,Pending Evidence,0,15.0,,Pending
DSP203039,TX114659,C19038,M5566,2025-04-09,Duplicate Processing,48.93,Chargeback Reversed,1,15.0,2025-04-19,Issuing Bank
DSP203040,TX101134,C48974,M6221,2025-05-12,Subscription Cancelled,1721.93,Chargeback Reversed,1,50.0,2025-06-28,Merchant
DSP203041,TX109479,C85914,M6759,2025-06-02,Credit Not Processed,952.22,Pending Evidence,1,20.0,,Pending
DSP203042,TX283495,C71592,M7797,2025-10-11,Friendly Fraud / Unrecognized,342.56,Under Review,1,20.0,,Pending
DSP203043,TX112761,C54313,M2864,2025-03-08,Item Not Received,1777.97,Chargeback Reversed,1,15.0,2025-03-30,Cardholder
DSP203044,TX103534,C45003,M7636,2025-11-06,Subscription Cancelled,1719.95,Arbitration,1,25.0,2025-12-11,Payment Processor
DSP203045,TX108462,C67912,M3339,2026-04-20,Fraudulent Transaction,154.08,Won - Customer,1,25.0,2026-06-06,Merchant
DSP203046,TX103832,C17026,M6598,2026-01-18,Fraudulent Transaction,483.61,Won - Customer,1,25.0,2026-03-10,Payment Processor
DSP203047,TX109746,C89354,M5742,2026-05-08,Product Defective / Unacceptable,492.43,Under Review,0,35.0,,Pending
DSP203048,TX111949,C93283,M7338,2026-02-27,Product Defective / Unacceptable,1298.06,Chargeback Reversed,0,50.0,2026-04-05,Cardholder
DSP203049,TX113107,C72616,M2402,2026-05-27,Friendly Fraud / Unrecognized,1265.37,Pending Evidence,1,50.0,,Pending
DSP203050,TX111474,C59009,M6129,2025-09-20,Product Defective / Unacceptable,1609.52,Under Review,1,15.0,,Pending
DSP203051,TX105269,C26728,M9691,2025-12-06,Product Defective / Unacceptable,144.14,Under Review,0,15.0,,Pending
DSP203052,TX101385,C11947,M7116,2025-07-10,Product Defective / Unacceptable,194.92,Pending Evidence,1,35.0,,Pending
DSP203053,TX110395,C30006,M6438,2025-04-16,Product Defective / Unacceptable,347.17,Under Review,1,50.0,,Pending
DSP203054,TX109860,C19710,M8581,2026-03-27,Item Not Received,334.38,Won - Customer,1,35.0,2026-05-11,Merchant
DSP203055,TX106745,C61645,M6236,2025-11-04,Fraudulent Transaction,211.01,Won - Customer,1,25.0,2025-12-02,Merchant
DSP203056,TX107355,C47828,M7655,2025-06-07,Credit Not Processed,432.48,Won - Customer,1,15.0,2025-08-04,Merchant
DSP203057,TX106237,C28643,M4131,2025-11-22,Duplicate Processing,1769.59,Chargeback Reversed,1,50.0,2025-12-25,Merchant
DSP203058,TX104110,C74038,M3527,2025-03-29,Fraudulent Transaction,1041.14,Under Review,0,50.0,,Pending
DSP203059,TX284522,C27927,M4457,2025-05-01,Item Not Received,623.11,Arbitration,1,25.0,2025-06-25,Merchant
DSP203060,TX114186,C31579,M9444,2025-04-06,Item Not Received,100.0,Pending Evidence,1,20.0,,Pending
DSP203061,TX231148,C52442,M4697,2025-03-05,Duplicate Processing,226.78,Arbitration,1,15.0,2025-03-31,Merchant
DSP203062,TX101306,C48290,M2108,2025-06-16,Item Not Received,517.58,Pending Evidence,1,20.0,,Pending
DSP203063,TX286307,C86011,M9559,2025-12-10,Credit Not Processed,240.67,Under Review,1,20.0,,Pending
DSP203064,TX100179,C71644,M5743,2025-12-04,Credit Not Processed,1293.63,Won - Merchant,1,15.0,2026-01-22,Cardholder
DSP203065,TX104646,C22217,M8126,2025-03-29,Fraudulent Transaction,1833.97,Under Review,0,15.0,,Pending
DSP203066,TX103792,C81376,M2251,2026-04-21,Duplicate Processing,1221.19,Under Review,0,50.0,,Pending
DSP203067,TX105673,C89905,M5369,2025-09-22,Item Not Received,74.4,Won - Merchant,1,25.0,2025-11-10,Cardholder
DSP203068,TX111292,C12068,M9586,2026-05-30,Product Defective / Unacceptable,944.46,Under Review,0,25.0,,Pending
DSP203069,TX114291,C63841,M6761,2026-03-29,Item Not Received,1977.51,Won - Merchant,1,25.0,2026-04-05,Cardholder
DSP203070,TX110262,C59856,M8055,2025-03-09,Friendly Fraud / Unrecognized,1291.03,Arbitration,1,15.0,2025-04-14,Merchant
DSP203071,TX114362,C79541,M4349,2026-01-20,Item Not Received,1090.08,Won - Customer,1,20.0,2026-03-01,Merchant
DSP203072,TX204920,C65518,M5524,2026-01-01,Subscription Cancelled,304.46,Under Review,0,15.0,,Pending
DSP203073,TX101740,C40828,M5742,2025-06-11,Subscription Cancelled,1605.33,Arbitration,1,20.0,2025-07-23,Payment Processor
DSP203074,TX103167,C26011,M7022,2026-01-26,Friendly Fraud / Unrecognized,813.97,Pending Evidence,1,50.0,,Pending
DSP203075,TX101761,C13783,M7299,2025-08-10,Fraudulent Transaction,1802.4,Won - Merchant,1,25.0,2025-08-23,Cardholder
